Review Date,Review Text,Rating
"May 26, 2023","I love westin hotel they have there's restaurant and also they have seasonal tastes restaurant,we had get together in seasonal tastes restaurant Their buffet item was so delicious,falguni and sohel was too good,",5.0
"May 26, 2023",This place is great for family lunch. Their is complimentary pool facilities. Friends must visit the place.,5.0
"May 26, 2023","Very impressive , friendly and warm environment. The service worth the price. I will recommend friends to visit the place.",5.0
"May 26, 2023","The another food was excellent as usual And the service was very satisfying much in. I would highly recommend this restaurant. Thanks again falguni , krishna and Rajib",5.0
"May 25, 2023",Mr rubel commitment to providing a clean service and convenient hydration solution. Stay hydrated and enjoy the benefits of Food Water – a beverage that goes beyond quenching your thirst.,5.0
"May 24, 2023",Beautiful restaurant. Mr.Rubel and Mr Rofiq was excellent. Food was fantastic.My kids was very happy.,5.0
"May 24, 2023","Very good service by the seasonal tastes restaurant , good quality of the food as well. Good quality of staff, very patient and also caring. Rajib, dider and Mr Firoz were very caring All the time",5.0
"May 23, 2023",It was food really delicious.seasonal tastes dinner special care sagor falguni sohel good services all food nice i will came again thanks,5.0
"May 23, 2023",Mr Rubel is a very helpful guy. He takes good care of us. The food is always yummy and mouthwatering,5.0
"May 23, 2023","Masud and falguni served good foods like chicken, chickn kebabl, Fusca & biriyani is really good. Masud do the best service to us.",5.0
"May 23, 2023",Me and my colleagues had a wonderful lunch at the seasonal tastes restaurant. The waiter dider and falguni was wonderful and gave us complimentary,5.0
"May 22, 2023",Fantastic dinner with my parents.beautiful restaurant.great service us Mr Rubel .food was good.we are happy.,5.0
"May 22, 2023",It was really nice dinner with my family in seasonal taste restaurant.Mr Rubel was excellent.food was tasty.,5.0
"May 22, 2023","This spot is great for lunch, variety of foods with a good taste. Recommended for everyone who come to Dhaka",5.0
"May 22, 2023","Seasonal tastes is the best resturent in the city,Over all food and Service is excellent among the server krishna and masud",5.0
"May 20, 2023",seasonal tastes very delicious food all good very nice i think better westin dhaka sagor service good care for us,5.0
"May 20, 2023",Fantastic experience from seasonal tastes. It was very nice and best restaurant in bangladesh. RUBEL WAS VERY helpful.,5.0
"May 20, 2023",Dinner food was delicious I am really happy serving food for us nice dinner I will come again sagor Thanks for us,5.0
"May 20, 2023",It was dinner excellent .live grilled item good Nihari was nice very good special care fo us Sagor thanks,5.0
"May 20, 2023",It was nice restaurant.Mr Rubel and clinton was excellent.food was tasty.my child was very happy and we are also.,5.0
"May 20, 2023",We are very happy. Food was excellent. And service our table Mr rubel was excellent. We are come again.,5.0
"May 20, 2023",We had most delicious brunch in seasonal taste! Food was very delicious .we enjoyed every single item. All staff are very friendly.,5.0
"May 19, 2023",Seasonal tastes dinner best food.everithing cxcellent food was delicious.service excellent sagor care of us nikson good service ishrat nice helpful sersons,5.0
"May 19, 2023",We are very happy. Service was excellent.Mr Rubel and Clinton care us.food was good.we are very happy.,5.0
"May 19, 2023","Had a good food .They had a wide variety of food items. Taste was exceptionally good . Environment and waiters were well mannered and well dressed. Last but not the least, their bathrooms were neat and clean. Over all we had an wonderful brunch here.",5.0
"May 19, 2023","Seasonal tastes restaurant is best restaurant i think. Because they have lots of food at their buffet, food is so tasty. I like their grilled item, continental foods, desserts ect. They have shusi shashimi and caviar roll in their shusi section. Shaheen, Didar,Rajib, Mittela also...More",5.0
"May 19, 2023","I come at seasonal tastes restaurant for enjoy brunch with our family members. It’s really a best restaurant for family dinning. Kids are also enjoy their kids play zone. Associates are very friendly like Shahin,Didar, Mithila. They also help us to choice the food.",5.0
"May 18, 2023",Good night out - with the family - Looked after by Rubel - big shout out to him .food was good.we aren’t very happy.,5.0
"May 18, 2023","Seasonal tastes restaurant is the best buffet restaurant in gulshan. They provide the best lunch ever. And as usual Jannat is always best server for us. Today is my husband’s birthday while she knows it, she just gave us a surprise gift for him. And...More",5.0
"May 18, 2023",Seasonal tastes buffet dinner experience really food was good friendly special prown tempura live grilled food.all staff friendly but special care mr sagor care for my family i m again came,5.0
"May 18, 2023",i am really happy seasonal testes restaurant buffet dinner. food was very good & tasty. specially mutton nehari. server also very friendly. mr sagot & Nikson care of us,5.0
"May 18, 2023",What a place !the Westin Dhaka seasonal tastes restaurant.staff are very friendly.service was excellent food was fantastic.,5.0
"May 17, 2023",Seasonal taste is the best restaurant in Dhaka city. Server Mr Rubel he looks us we are very happy. Food was good.,5.0
"May 17, 2023",it was excellent being for lunch nice approach excellent service and iam satisfied with the staff,5.0
"May 16, 2023","Rafique, clinton was the best waiter! They helped us a lot! We had a grateful time on seasonal tastes restaurant! Thanks a lot! Rafiuqe, clinton was best waiter",5.0
"May 15, 2023","Lunch buffet was great.. thanks Falguni and saheen for service.all everything was great, food so delicious",5.0
"May 14, 2023","Great service and food. Sagor , nickson and the whole team for the food and service quality. All restaurants should aspire for this level of service . Thank you very much !",5.0
"May 13, 2023",It was great moments.. Food was good..restaurant environment . Everybody was good . Thanks a lot highly recommended,5.0
"May 13, 2023","Amazing hospitality and amazing dish from jony and sagor gave us very good hospitality and the food taste very delicious and hospitality is very great , one of the best 5 star hotel in Dhaka",5.0
"May 12, 2023","Good food and nice staff. Falguni and Sagor jony , one of the staff was super nice with all customers and super friendly.",5.0
"May 12, 2023",A very friendly environment and amazing service from all the staff specially falguni and nickson and sagor Thank you so much and hope to come back again soon,5.0
"May 12, 2023",Falguni was very polite person to serve here in seasonal tastes restaurant and good serving was very good and energetic person to make mock tails Name was shaon .,5.0
"May 12, 2023",Amazing and warm reception by Falguni . We have been offered the best meals from the menu. Falguni prepared the meals to perfection. Thank you very much. Highly recommend 😊,5.0
"May 12, 2023",Everything was good thank u for Both falguni and sagor it was perfect and they had lot of choices. Highly recommend,5.0
"May 12, 2023","Great food and a large selection. We received such excellent service from a staff member named Falguni . She Took care of us so well and it didn’t go unnoticed. Thank you so much, you made our afternoon",5.0
"May 12, 2023",It's really nice hotel with good hospitality good food and speically Falguni and firoz really very good and professional,5.0
